major_id,major,prospec,Description,Matematika,Sains,Fisika,Sosiologi,Biologi,Kimia,Teknologi,Bisnis dan Ekonomi,Seni,Sastra dan Linguistik,Pendidikan,Hukum,Lingkungan,Kesehatan,Geografi,Komunikasi,Sejarah dan Filsafat,Hukum,highest
13,GIZI,Ahli Gizi Klinik,"Seorang ahli gizi klinik adalah profesional kesehatan yang memiliki pengetahuan mendalam tentang ilmu gizi dan menerapkan pengetahuannya untuk merancang program diet yang tepat bagi pasien di lingkungan klinik atau rumah sakit. Tugas utama mereka mencakup melakukan evaluasi nutrisi untuk pasien dengan berbagai kondisi medis seperti diabetes, hipertensi, gangguan pencernaan, atau kondisi lainnya. Mereka bekerja sama dengan tim medis untuk mengembangkan rencana diet yang sesuai dengan kebutuhan kesehatan pasien, memberikan edukasi tentang nutrisi yang tepat, serta memberikan dukungan dan konseling kepada pasien dan keluarganya. Selain itu, ahli gizi klinik juga bertanggung jawab untuk memantau perkembangan pasien, menyesuaikan rencana diet jika diperlukan, dan memberikan rekomendasi gizi yang sesuai dengan kondisi medis spesifik. Keterampilan yang diperlukan termasuk pengetahuan mendalam tentang nutrisi klinis, kemampuan komunikasi yang baik, keterampilan konseling, serta kemampuan untuk bekerja dalam tim multidisiplin untuk menyediakan perawatan yang holistik bagi pasien.",0.3,0.3,0.1,0.1,0.7,0.3,0.1,0.2,0.1,0.1,0.1,0.1,0.2,0.8,0.1,0.2,0.1,0.1,14
14,KEPERAWATAN,Perawat,"Perawat adalah profesi yang bertanggung jawab untuk memberikan perawatan dan pengobatan kepada pasien, bekerja di rumah sakit, klinik, pusat kesehatan, atau di tempat-tempat lain. Prospek kerja perawat sangat baik, karena permintaan akan perawat terus meningkat seiring dengan pertumbuhan penduduk dan perkembangan teknologi medis. Perawat juga memiliki berbagai pilihan karir yang luas, mulai dari perawat umum, perawat spesialis, hingga manajer perawatan. Karir ini menjanjikan kesempatan untuk berkembang dan memberikan pengaruh positif dalam dunia kesehatan.",0.2,0.3,0.2,0.3,0.4,0.1,0.1,0.1,0.2,0,0.3,0.1,0.2,0.8,0.1,0.1,0.1,0.1,14
14,KEPERAWATAN,Bidan,"Bidan adalah tenaga kesehatan yang bertanggung jawab dalam memberikan perawatan kesehatan kepada ibu hamil, bersalin, bayi, dan anak. Mereka biasanya bekerja di rumah sakit, puskesmas, klinik, atau praktek swasta. Prospek kerja untuk bidan sangat baik, karena permintaan akan perawatan kesehatan ibu dan anak selalu tinggi. Bidan juga dapat bekerja di berbagai negara dan memiliki kesempatan untuk berkembang karir ke arah pengajaran, penelitian, manajemen, atau spesialisasi dalam bidang tertentu seperti kebidanan komunitas atau kebidanan gawat darurat.",0.2,0.3,0.2,0.3,0.4,0.1,0.1,0.1,0.2,0,0.3,0.1,0.2,0.8,0.1,0.1,0.1,0.1,14
14,KEPERAWATAN,Asisten Apoteker,"Asisten Apoteker adalah seseorang yang membantu Apoteker dalam menjalankan tugas sehari-hari di apotek. Tugas-tugas asisten apoteker meliputi mengisi resep, memberikan informasi kepada pasien mengenai obat, mengelola stok obat di apotek, serta melakukan tugas administratif lainnya. Prospek kerja Asisten Apoteker cukup baik karena permintaan akan tenaga kesehatan di bidang farmasi terus meningkat, terutama dengan meningkatnya kesadaran masyarakat akan pentingnya kesehatan. Selain itu, pekerjaan ini juga dapat memberikan pengalaman yang berharga bagi individu yang tertarik di bidang farmasi.",0.2,0.3,0.2,0.3,0.4,0.1,0.1,0.1,0.2,0,0.3,0.1,0.2,0.8,0.1,0.1,0.1,0.1,14
15,AGRIBISNIS,Petani,"Petani adalah individu yang bertanggung jawab untuk menanam, merawat, dan panen hasil pertanian seperti tanaman padi, sayuran, buah-buahan, dan lainnya. Mereka bekerja di lahan pertanian atau kebun milik sendiri maupun orang lain. Prospek kerja petani cukup menjanjikan karena kebutuhan pasar akan hasil pertanian selalu tinggi dan pertanian merupakan sektor yang vital dalam perekonomian suatu negara. Petani juga memiliki peluang untuk mengembangkan usaha pertanian organik atau agribisnis dengan teknologi yang lebih modern sehingga meningkatkan hasil panen dan pendapatannya.",0.3,0.5,0.2,0.2,0.3,0,0.3,0.8,0.1,0,0.2,0.1,0.4,0.1,0.2,0.2,0.1,0.1,8
15,AGRIBISNIS,Agribisnis,"Agribisnis adalah bidang yang berfokus pada pengelolaan sumber daya dan pemasaran produk-produk pertanian. Prospek kerja di bidang ini sangat baik karena kebutuhan akan produk pertanian selalu tinggi. Para lulusan agribisnis dapat bekerja di berbagai sektor seperti agribisnis perusahaan, lembaga pemerintah, perbankan pertanian, agen asuransi pertanian, dan organisasi non-profit yang bergerak di bidang pertanian. Dengan peningkatan teknologi dan kesadaran akan keberlanjutan, kesempatan kerja di bidang agribisnis terus berkembang.",0.3,0.5,0.2,0.2,0.3,0,0.3,0.8,0.1,0,0.2,0.1,0.4,0.1,0.2,0.2,0.1,0.1,8
15,AGRIBISNIS,Pengusaha pertanian,"Pengusaha pertanian memiliki prospek kerja yang cerah karena meningkatnya permintaan akan produk pertanian, baik untuk pangan maupun non-pangan. Dengan kemajuan teknologi dan perkembangan pasar global, pengusaha pertanian memiliki peluang untuk mengembangkan usaha mereka serta meningkatkan produktivitas dan efisiensi dalam bertani. Selain itu, pentingnya kesadaran akan keberlanjutan lingkungan juga menjadi faktor penting dalam prospek kerja pengusaha pertanian di masa depan.",0.3,0.5,0.2,0.2,0.3,0,0.3,0.8,0.1,0,0.2,0.1,0.4,0.1,0.2,0.2,0.1,0.1,8
16,TEKNIK ELEKTRO,Teknisi Elektronika,"Teknisi Elektronika adalah individu yang bertanggung jawab untuk merawat, memperbaiki, dan menguji peralatan elektronik seperti komputer, telepon seluler, dan peralatan rumah tangga lainnya. Prospek kerja untuk Teknisi Elektronika cukup baik karena permintaan akan peralatan elektronik terus meningkat dan dibutuhkan ahli yang terampil dalam merawat dan memperbaiki peralatan tersebut. Teknisi Elektronika juga dapat bekerja di berbagai industri seperti manufaktur, perawatan kesehatan, telekomunikasi, dan banyak lagi. Kesempatan untuk berkembang dan melanjutkan pendidikan dalam bidang ini juga cukup luas.",0.7,0.3,0.7,0.1,0.1,0.1,0.5,0.2,0.2,0.1,0.1,0.2,0.2,0.1,0.1,0.3,0.1,0.2,1
16,TEKNIK ELEKTRO,Engineer Elektrik,"Engineer Elektrik adalah individu yang bertanggung jawab untuk merancang, mengembangkan, dan memelihara sistem listrik yang efisien dan handal. Mereka memiliki pengetahuan yang mendalam tentang prinsip-prinsip listrik, elektronika, dan teknologi modern. Prospek kerja Engineer Elektrik sangat baik karena setiap industri memerlukan tenaga ahli dalam bidang ini untuk menangani sistem listrik yang kompleks. Selain itu, dengan perkembangan teknologi yang terus berlanjut, permintaan akan Engineer Elektrik akan terus meningkat di masa depan.",0.7,0.3,0.7,0.1,0.1,0.1,0.5,0.2,0.2,0.1,0.1,0.2,0.2,0.1,0.1,0.3,0.1,0.2,1
16,TEKNIK ELEKTRO,Ahli Sistem Kendali,"Seorang Ahli Sistem Kendali bekerja dalam bidang teknik kontrol otomatis, di mana mereka merancang, mengembangkan, dan memelihara sistem kontrol yang otomatis untuk mengontrol perangkat mekanik dan elektronik. Mereka juga bisa terlibat dalam pemrograman, perbaikan, dan pemantauan sistem kontrol untuk memastikan operasi yang efisien dan optimal. Ahli Sistem Kendali memiliki prospek kerja yang baik di berbagai industri seperti otomotif, manufaktur, energi, dan teknologi informasi.",0.7,0.3,0.7,0.1,0.1,0.1,0.5,0.2,0.2,0.1,0.1,0.2,0.2,0.1,0.1,0.3,0.1,0.2,1
17,PENDIDIKAN GURU SEKOLAH DASAR,Guru SD,"Guru SD adalah individu yang bertanggung jawab dalam mengajar siswa-siswa tingkat sekolah dasar. Mereka membuat rencana pembelajaran, memberikan materi pelajaran sesuai kurikulum, mengelola kelas, mengevaluasi kemajuan belajar siswa, serta menjaga kedisiplinan dalam kelas. Prospek kerja Guru SD cukup baik karena permintaan akan pendidikan dasar yang terus meningkat, dan menjadi guru SD memberikan kesempatan untuk membentuk generasi muda yang akan datang.",0.2,0.2,0.1,0.4,0.1,0.1,0.2,0.1,0.4,0.3,0.9,0.1,0.2,0.1,0.2,0.4,0.4,0.1,11
17,PENDIDIKAN GURU SEKOLAH DASAR,Pengajar,"Pengajar adalah individu yang bertanggung jawab untuk memberikan pengetahuan dan keterampilan kepada murid atau siswa dalam suatu bidang pelajaran tertentu. Mereka mengajar dan membimbing siswa untuk mencapai pemahaman yang mendalam tentang materi pelajaran, serta membantu mereka mengembangkan potensi akademis dan sosial. Prospek kerja untuk pengajar cukup baik, terutama di bidang pendidikan formal maupun nonformal. Mereka dapat bekerja di sekolah, perguruan tinggi, lembaga kursus, atau bahkan menjadi pengajar lepas (freelance). Kemampuan komunikasi yang baik, penguasaan materi yang mendalam, serta kemampuan menginspirasi dan memotivasi siswa adalah beberapa keterampilan yang penting dimiliki oleh seorang pengajar untuk sukses dalam karirnya.",0.2,0.2,0.1,0.4,0.1,0.1,0.2,0.1,0.4,0.3,0.9,0.1,0.2,0.1,0.2,0.4,0.4,0.1,11
17,PENDIDIKAN GURU SEKOLAH DASAR,Konselor pendidikan,"Konselor pendidikan adalah profesi yang bertanggung jawab untuk memberikan layanan konseling pada siswa, baik dalam hal akademik maupun psikososial. Mereka membantu siswa dalam menemukan potensi diri, mengatasi masalah pribadi, serta merencanakan karir mereka di masa depan. Prospek kerja konselor pendidikan sangat menjanjikan karena semakin meningkatnya kesadaran akan pentingnya kesejahteraan mental dan emosional dalam pendidikan. Konselor pendidikan dapat bekerja di berbagai institusi pendidikan seperti sekolah, perguruan tinggi, atau lembaga pelatihan. Mereka juga dapat bekerja sebagai konselor independen atau konsultan pendidikan.",0.2,0.2,0.1,0.4,0.1,0.1,0.2,0.1,0.4,0.3,0.9,0.1,0.2,0.1,0.2,0.4,0.4,0.1,11
18,KESEHATAN MASYARAKAT,Administrator Kesehatan Masyarakat,"Seorang administrator kesehatan masyarakat adalah pemimpin yang bertanggung jawab atas pengelolaan program-program kesehatan masyarakat di berbagai organisasi atau lembaga, seperti departemen kesehatan, rumah sakit, fasilitas kesehatan, atau lembaga pemerintah. Tugas utama mereka meliputi perencanaan strategis dan operasional program kesehatan, pengelolaan anggaran dan sumber daya, serta pengawasan terhadap implementasi kebijakan kesehatan masyarakat. Mereka juga bertanggung jawab untuk memastikan bahwa program-program kesehatan berjalan efisien dan efektif, memonitor dan mengevaluasi hasil dari program-program tersebut, serta berkolaborasi dengan berbagai pihak seperti tenaga medis, staf administratif, dan masyarakat untuk mencapai tujuan kesehatan yang ditetapkan. Keterampilan yang dibutuhkan termasuk kepemimpinan yang kuat, manajemen proyek dan tim, kemampuan analisis kebijakan kesehatan, serta kemampuan beradaptasi dengan perubahan lingkungan dan regulasi yang dinamis dalam sektor kesehatan masyarakat.",0.3,0.3,0.1,0.6,0.5,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.4,0.8,0.1,0.3,0.1,0.1,14
18,KESEHATAN MASYARAKAT,Perawat,"Perawat adalah profesi yang bertanggung jawab untuk memberikan perawatan dan pengobatan kepada pasien, bekerja di rumah sakit, klinik, pusat kesehatan, atau di tempat-tempat lain. Prospek kerja perawat sangat baik, karena permintaan akan perawat terus meningkat seiring dengan pertumbuhan penduduk dan perkembangan teknologi medis. Perawat juga memiliki berbagai pilihan karir yang luas, mulai dari perawat umum, perawat spesialis, hingga manajer perawatan. Karir ini menjanjikan kesempatan untuk berkembang dan memberikan pengaruh positif dalam dunia kesehatan.",0.3,0.3,0.1,0.6,0.5,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.4,0.8,0.1,0.3,0.1,0.1,14
18,KESEHATAN MASYARAKAT,Epidemiolog,"Epidemiolog adalah seorang ahli yang mempelajari pola penyakit dan faktor-faktor yang mempengaruhi kesehatan masyarakat. Mereka melakukan survei epidemiologi, menganalisis data kesehatan populasi, dan merancang intervensi untuk mencegah dan mengendalikan penyebaran penyakit. Prospek kerja bagi seorang epidemiolog sangat baik, karena permintaan akan tenaga ahli ini terus meningkat di sektor kesehatan dan pemerintahan. Epidemiolog dapat bekerja di berbagai bidang seperti rumah sakit, lembaga penelitian kesehatan, badan kesehatan dunia, serta lembaga pemerintah yang terkait dengan kesehatan masyarakat.",0.3,0.3,0.1,0.6,0.5,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.4,0.8,0.1,0.3,0.1,0.1,14
19,EKONOMI PEMBANGUNAN,Ekonom,"Ekonom adalah seorang profesional yang ahli dalam menganalisis dan memahami berbagai aspek ekonomi dan bisnis, termasuk tren pasar, kebijakan pemerintah, dan dampak ekonomi global. Prospek kerja untuk seorang ekonom sangat terbuka luas, mereka dapat bekerja di berbagai sektor seperti perbankan, keuangan, pemerintahan, riset, dan konsultasi. Keterampilan analisis ekonomi yang kuat sangat dicari oleh banyak perusahaan dan organisasi untuk membantu mereka membuat keputusan yang baik dan strategis.",0.3,0.2,0.1,0.4,0.1,0,0.3,0.8,0.1,0.1,0.2,0.2,0.3,0.1,0.2,0.2,0.1,0.2,8
19,EKONOMI PEMBANGUNAN,Analis keuangan,"Analis keuangan adalah seorang profesional yang bertanggung jawab untuk menganalisis data keuangan perusahaan, membuat laporan keuangan, dan memberikan rekomendasi untuk meningkatkan kinerja keuangan perusahaan. Mereka juga dapat membantu dalam perencanaan keuangan, pengelolaan risiko, dan pengambilan keputusan investasi. Prospek karir untuk analis keuangan sangat baik karena permintaan akan keahlian keuangan yang kuat terus meningkat di berbagai industri. Karir ini menawarkan peluang untuk pertumbuhan karir yang cepat dan kompensasi yang menarik.",0.3,0.2,0.1,0.4,0.1,0,0.3,0.8,0.1,0.1,0.2,0.2,0.3,0.1,0.2,0.2,0.1,0.2,8
19,EKONOMI PEMBANGUNAN,Pengembang bisnis,"Pengembang bisnis adalah individu yang bertanggung jawab dalam mengidentifikasi, mengembangkan, dan mengevaluasi peluang bisnis untuk perusahaan. Mereka biasanya bekerja dengan tim manajemen untuk merencanakan strategi pertumbuhan dan mengembangkan kemitraan bisnis. Prospek kerja untuk pengembang bisnis sangat baik karena permintaan akan profesional yang memiliki kemampuan untuk membantu perusahaan berkembang dan bersaing di pasar yang kompetitif.",0.3,0.2,0.1,0.4,0.1,0,0.3,0.8,0.1,0.1,0.2,0.2,0.3,0.1,0.2,0.2,0.1,0.2,8
20,ILMU KOMPUTER,Software Engineer,"Software Engineer adalah seorang profesional yang bertanggung jawab untuk merancang, mengembangkan, dan menguji perangkat lunak. Mereka bekerja untuk menciptakan solusi perangkat lunak yang efisien dan efektif untuk memenuhi kebutuhan klien atau perusahaan. Prospek kerja dari seorang Software Engineer sangat baik, karena permintaan akan para ahli di bidang ini terus meningkat seiring dengan perkembangan teknologi informasi dan transformasi digital di berbagai industri. Software Engineer dapat bekerja di berbagai jenis perusahaan, mulai dari perusahaan teknologi hingga perusahaan finansial, kesehatan, atau manufaktur. Gaji yang tinggi dan peluang untuk terus berkembang dalam karir membuat profesi Software Engineer menjadi pilihan yang menjanjikan bagi para calon insinyur perangkat lunak.",0.8,0.4,0.1,0.1,0.1,0.1,0.9,0.2,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.2,0.1,0.1,7
20,ILMU KOMPUTER,Data Analyst,"Data Analyst adalah seorang profesional yang bertanggung jawab untuk mengumpulkan, mengelola, menganalisis, dan menginterpretasikan data untuk membantu organisasi dalam mengambil keputusan yang didasarkan pada fakta dan informasi yang tepat. Prospek kerja Data Analyst sangat baik karena semakin banyaknya perusahaan yang memahami pentingnya data untuk meningkatkan efisiensi dan efektivitas operasional mereka. Selain itu, perkembangan teknologi digital juga semakin memperbesar permintaan akan Data Analyst yang kompeten dan terampil.",0.8,0.4,0.1,0.1,0.1,0.1,0.9,0.2,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.2,0.1,0.1,7
20,ILMU KOMPUTER,Network Administrator,"Network Administrator adalah seorang profesional yang bertanggung jawab untuk mengelola dan mengatur jaringan komputer serta sistem informasi suatu perusahaan. Mereka bertanggung jawab untuk memastikan keamanan, kinerja, dan ketersediaan jaringan komunikasi data. Prospek kerja Network Administrator cukup bagus karena semakin banyak perusahaan yang bergantung pada jaringan komputer untuk menjalankan operasional mereka. Dengan perkembangan teknologi yang pesat, permintaan akan Network Administrator terus meningkat.",0.8,0.4,0.1,0.1,0.1,0.1,0.9,0.2,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.2,0.1,0.1,7
21,TEKNIK PERTAMBANGAN,Geologist,"Seorang geologist adalah ahli yang mempelajari tentang struktur, komposisi, dan sejarah bumi serta meneliti sumber daya alam seperti minyak, gas, dan mineral. Mereka bekerja di lapangan untuk melakukan penelitian dan analisis geologi untuk membantu dalam menemukan lokasi sumber daya alam serta mengidentifikasi potensi bahaya geologi seperti gempa bumi dan letusan gunung berapi. Prospek kerja bagi seorang geologist dapat terbuka luas di berbagai sektor industri seperti pertambangan, minyak dan gas, lingkungan, pembangunan infrastruktur, dan penelitian akademis. Kesempatan untuk bekerja di luar negeri juga cukup tinggi bagi geologist yang memiliki keterampilan dan pengetahuan yang dibutuhkan untuk beroperasi di lingkungan internasional.",0.6,0.3,0.8,0.2,0.1,0.3,0.3,0.2,0.2,0,0.1,0.2,0.2,0.1,0.7,0.1,0.1,0.2,3
21,TEKNIK PERTAMBANGAN,Mining Engineer,"Seorang insinyur pertambangan bertanggung jawab untuk merencanakan, mengelola, dan mengawasi kegiatan pertambangan. Mereka juga harus memastikan keberlanjutan operasi tambang, keamanan kerja, serta efisiensi produksi. Prospek kerja untuk mining engineer cukup baik karena permintaan akan sumber daya mineral yang terus meningkat. Karir ini menawarkan peluang untuk bekerja di berbagai industri, termasuk pertambangan, energi, dan konstruksi.",0.6,0.3,0.8,0.2,0.1,0.3,0.3,0.2,0.2,0,0.1,0.2,0.2,0.1,0.7,0.1,0.1,0.2,3
21,TEKNIK PERTAMBANGAN,Environmental Consultant,"Konsultan lingkungan adalah profesional yang membantu perusahaan atau pemerintah dalam memahami dan mematuhi regulasi lingkungan. Mereka melakukan evaluasi lingkungan, merancang program-program keberlanjutan, dan memberikan saran untuk meningkatkan efisiensi energi. Prospek kerja untuk konsultan lingkungan sangat baik karena semakin banyak perusahaan yang peduli terhadap isu lingkungan dan membutuhkan bantuan untuk mematuhi regulasi yang semakin ketat. Selain itu, konsultan lingkungan juga dapat bekerja secara independen atau bergabung dengan perusahaan konsultan.",0.6,0.3,0.8,0.2,0.1,0.3,0.3,0.2,0.2,0,0.1,0.2,0.2,0.1,0.7,0.1,0.1,0.2,3
22,ADMINISTRASI PUBLIK,Pegawai Administrasi,"Pegawai administrasi bertanggung jawab untuk mendukung fungsi administratif dan operasional dalam sebuah perusahaan atau organisasi. Tugas-tugas mereka mencakup pengelolaan data, penanganan dokumen, memfasilitasi komunikasi internal dan eksternal, serta menyediakan dukungan administratif untuk unit atau departemen lain. Prospek kerja bagi pegawai administrasi biasanya baik karena kebutuhan akan tenaga administratif selalu ada di berbagai industri dan sektor. Kemampuan multitasking, komunikasi yang baik, pemahaman tentang pengelolaan data, serta keahlian dalam menggunakan perangkat lunak kantoran menjadi faktor penting untuk sukses di bidang ini.",0.2,0.2,0.1,0.7,0.1,0,0.5,0.3,0.1,0.1,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.2,4
